snapshot_date,product_id,store_id,supplier_id,qty_on_hand,qty_on_order,reorder_level,unit_cost
2025-07-27,20197,116,7,248,22,85,76.29
2025-12-20,20102,117,39,329,46,82,208.62
2026-02-17,20056,120,13,192,52,51,166.71
2025-12-01,20379,146,28,421,16,39,94.11
2024-10-11,20133,123,39,98,92,23,131.87
2025-10-24,20421,149,29,228,18,56,146.51
2024-06-27,20034,131,9,235,96,35,188.39
2024-10-30,20576,134,9,238,21,65,7.29
2024-05-19,20096,134,4,490,12,42,24.48
2025-09-07,20320,139,27,181,79,78,160.07
2025-09-02,20374,108,28,296,18,82,219.16
2024-04-19,20497,115,6,458,1,71,78.78
2024-07-16,20362,116,49,272,38,89,192.79
2025-06-27,20294,134,22,47,81,100,96.94
2025-07-13,20064,128,27,410,34,35,197.96
2024-06-26,20370,114,10,253,39,34,192.93
2025-10-13,20496,103,37,141,70,83,243.41
2026-02-05,20085,107,46,55,78,69,81.92
2026-02-21,20346,120,38,187,45,85,143.17
2024-09-17,20530,105,12,70,44,77,201.95
2026-02-06,20340,142,5,274,21,38,247.54
2024-10-07,20149,138,20,333,96,20,171.22
2024-07-06,20593,101,22,228,0,79,146.43
2025-01-20,20517,124,48,300,72,30,28.03
2025-09-23,20186,106,49,175,97,40,19.85
2024-11-17,20264,118,5,359,81,79,84.26
2024-04-15,20497,104,25,30,90,81,65.98
2026-01-23,20061,133,45,297,24,36,111.4
2024-06-27,20544,133,14,64,31,57,193.01
2025-05-12,20033,121,49,461,81,47,198.8
2024-07-24,20452,124,3,99,29,49,231.72
2024-12-05,20130,107,7,185,71,38,41.71
2024-06-03,20087,122,49,317,46,96,190.82
2025-03-03,20512,111,41,425,74,40,54.76
2024-08-14,20133,132,23,422,26,44,48.73
2025-10-22,20082,103,26,341,99,23,71.78
2024-10-28,20599,115,50,78,2,77,166.07
2026-01-28,20121,119,33,225,73,89,127.42
2026-02-22,20305,112,48,329,25,67,211.15
2024-04-04,20261,103,6,47,6,23,213.23
2025-12-05,20415,114,39,216,0,79,67.86
2024-06-16,20587,133,38,373,38,69,161.3
2024-06-19,20372,128,40,20,83,66,47.08
2024-06-18,20470,149,9,129,42,43,129.05
2025-12-11,20159,131,29,43,16,20,229.66
2026-01-15,20436,145,18,167,80,95,234.12
2025-12-15,20035,108,21,174,34,88,160.05
2025-08-27,20337,122,50,457,95,53,26.34
2025-06-06,20461,147,2,41,83,80,107.8
2024-12-28,20375,120,20,161,51,88,223.24
2024-12-20,20402,124,36,208,91,62,102.18
2025-11-21,20380,102,6,222,15,98,173.87
2025-11-04,20366,111,24,3,75,30,151.48
2025-09-12,20102,121,31,226,43,60,242.97
2025-06-04,20429,121,35,92,50,84,27.69
2024-03-26,20568,105,43,0,33,62,233.33
2025-10-21,20092,115,47,125,33,34,151.25
2024-04-29,20531,107,42,469,41,80,224.39
2025-04-07,20112,125,20,148,44,69,173.82
2024-03-24,20499,116,47,255,50,44,181.59
2024-06-28,20291,107,23,191,28,63,49.48
2025-08-08,20187,125,27,392,66,56,225.92
2024-12-26,20097,111,39,206,97,23,36.63
2025-03-29,20001,111,34,157,3,85,68.08
2024-03-21,20446,112,35,126,0,62,143.28
2024-06-30,20386,146,6,481,42,61,119.25
2025-09-14,20362,138,19,326,100,35,172.03
2026-02-13,20175,110,46,218,35,48,70.26
2025-02-12,20137,111,30,14,44,20,243.6
2024-07-04,20301,136,10,451,56,66,26.59
2026-03-03,20180,122,43,30,75,44,59.06
2025-03-18,20255,100,49,489,44,36,109.8
2024-10-08,20084,132,28,437,89,70,141.97
2026-02-13,20176,127,50,373,84,32,215.08
2025-04-23,20485,144,48,247,50,96,114.58
2025-11-14,20311,122,38,168,90,67,19.33
2025-12-04,20437,121,6,31,29,23,178.0
2024-12-07,20123,149,17,342,50,84,130.6
2025-09-03,20381,118,22,26,63,100,206.95
2024-05-27,20184,142,21,463,29,77,57.48
2024-04-12,20060,140,44,57,25,50,6.86
2024-10-24,20444,125,43,93,6,25,31.47
2024-03-31,20422,135,27,495,78,71,12.49
2024-09-21,20162,126,10,256,90,56,37.65
2026-02-21,20266,135,29,16,60,83,26.63
2024-09-20,20171,139,26,101,56,29,83.41
2026-01-06,20543,119,40,32,86,89,217.73
2025-04-03,20455,130,20,308,1,89,170.85
2026-01-02,20036,105,34,436,89,54,13.54
2025-03-28,20521,115,25,172,28,33,86.31
2025-12-27,20507,113,39,328,31,82,91.88
2024-07-19,20564,137,11,366,63,35,241.19
2025-01-07,20406,141,11,350,4,65,67.11
2024-09-22,20231,104,12,48,33,69,102.64
2024-07-02,20442,122,35,322,92,60,95.01
2025-04-21,20541,136,38,436,54,37,86.73
2025-09-25,20153,123,11,303,100,69,100.85
2025-06-27,20184,137,7,472,95,92,200.15
2024-05-07,20495,132,50,370,26,72,113.4
2024-11-28,20581,140,23,152,61,68,21.32
2026-01-30,20484,124,50,487,34,58,97.38
2025-10-18,20414,122,47,215,22,30,56.67
2024-03-16,20140,116,35,39,22,73,248.36
2025-10-19,20201,101,44,382,12,60,211.4
2025-08-15,20480,121,50,260,23,74,85.35
2026-02-19,20136,126,48,482,82,28,80.61
2024-11-12,20157,105,44,284,29,72,71.07
2025-03-30,20288,128,28,190,2,68,199.12
2024-09-30,20173,100,47,306,60,26,78.21
2024-12-31,20345,131,27,177,44,60,95.43
2024-11-05,20412,102,8,435,9,59,161.01
2026-02-01,20083,106,20,361,21,98,28.6
2024-03-30,20279,113,32,388,11,48,138.36
2025-09-15,20179,148,38,174,95,27,205.45
2024-07-07,20147,144,9,314,94,38,223.12
2025-12-18,20049,143,5,85,5,29,22.05
2024-12-29,20480,120,29,107,31,23,173.12
2024-10-08,20334,145,35,452,59,58,91.66
2026-02-05,20551,122,46,296,24,95,50.64
2025-02-24,20521,117,45,245,77,85,39.15
2025-02-05,20489,109,49,293,20,74,233.48
2024-07-23,20318,135,6,192,16,46,205.94
2025-05-18,20320,130,38,130,48,69,141.05
2024-05-11,20499,145,28,153,26,31,241.58
2024-06-04,20135,111,19,222,46,98,47.62
2024-07-08,20458,123,16,261,2,33,110.2
2024-09-26,20243,137,15,324,82,20,91.09
2025-03-07,20107,135,43,101,41,91,105.93
2025-09-13,20409,146,22,333,47,38,89.94
2024-05-24,20090,148,40,112,69,72,242.72
2025-11-19,20338,123,41,153,85,50,75.31
2026-01-28,20382,140,7,34,76,45,110.26
2025-04-24,20307,107,41,436,73,76,185.67
2025-05-29,20239,109,38,243,31,20,71.39
2025-11-30,20302,114,3,496,16,22,201.0
2025-04-14,20421,141,1,107,9,61,208.48
2024-10-15,20446,103,20,206,8,20,147.56
2024-06-06,20488,113,27,36,7,54,225.5
2025-08-12,20490,129,28,465,17,37,94.84
2025-10-22,20228,138,32,372,56,38,11.88
2025-10-22,20097,105,39,241,2,99,15.6
2024-07-25,20218,143,7,26,12,60,210.5
2025-08-21,20448,121,5,396,73,73,245.23
2025-03-23,20471,145,31,109,46,77,44.44
2024-07-22,20042,104,26,373,21,89,5.47
2026-02-01,20529,138,11,408,49,93,77.42
2025-09-11,20032,107,23,99,57,96,229.01
2024-03-21,20590,108,43,310,77,67,201.24
2024-09-11,20068,127,50,260,38,87,74.96
2026-01-25,20212,130,32,233,67,51,179.65
2026-01-23,20311,128,34,226,56,94,149.8
2025-12-19,20599,128,41,475,13,100,124.77
2025-10-25,20282,141,10,318,13,86,240.27
2026-02-03,20295,110,23,8,34,28,140.77
2025-11-16,20406,142,1,204,76,65,89.6
2024-10-27,20054,125,21,428,60,34,82.37
2025-07-29,20285,118,25,142,9,62,13.86
2025-09-09,20004,147,40,330,56,70,125.54
2025-02-04,20589,144,26,345,70,35,43.71
2026-01-19,20256,104,33,409,20,53,225.12
2024-06-20,20340,116,3,369,88,93,27.06
2024-04-17,20424,105,25,468,73,25,19.52
2024-03-24,20091,142,2,244,70,27,146.15
2025-09-19,20277,130,25,377,12,92,36.99
2025-06-05,20315,132,10,468,38,28,139.85
2025-07-30,20189,108,22,250,1,47,48.17
2025-10-27,20561,125,1,249,58,33,82.52
2024-09-02,20014,124,5,36,78,42,218.73
2026-03-01,20208,134,47,202,82,87,156.25
2024-12-26,20499,110,18,249,8,37,210.38
2025-02-02,20437,129,41,25,7,20,178.66
2025-10-05,20128,145,3,485,42,67,96.1
2025-01-15,20038,138,6,470,49,100,192.93
2024-03-28,20206,120,48,423,95,43,46.78
2025-10-19,20266,111,45,104,57,100,239.62
2025-05-03,20178,141,35,325,38,83,89.63
2024-05-04,20210,140,43,369,0,67,56.78
2025-11-02,20353,106,13,374,59,82,26.96
2024-04-11,20250,112,5,16,87,58,231.09
2024-08-29,20248,116,35,261,87,51,7.46
2025-03-16,20337,114,46,387,35,29,53.35
2026-01-22,20156,106,3,118,4,32,242.67
2024-11-14,20092,139,2,257,95,49,29.31
2024-05-03,20183,120,2,342,64,23,154.79
2024-03-14,20595,116,3,369,29,77,80.67
2025-11-08,20205,116,45,294,29,93,127.96
2024-07-08,20424,128,13,239,49,35,202.42
2024-12-27,20129,108,32,86,87,29,55.68
2025-04-17,20502,132,9,7,41,98,189.92
2025-06-12,20194,131,26,378,6,100,112.19
2025-12-23,20328,138,14,490,7,34,226.29
2025-01-31,20479,119,17,344,40,74,142.84
2024-04-24,20454,119,30,47,13,90,126.87
2025-11-26,20169,132,23,310,97,39,17.81
2025-01-20,20589,107,36,55,40,76,97.03
2025-05-25,20381,149,9,479,41,75,157.45
2024-10-05,20042,134,11,396,45,79,73.82
2026-01-14,20230,136,1,182,49,37,175.28
2025-02-03,20267,141,39,25,38,60,182.68
2025-03-24,20320,136,19,304,12,25,120.18
2024-06-10,20239,109,7,228,49,32,200.95
2025-11-20,20002,125,18,260,8,56,124.83
2024-10-29,20510,149,21,327,10,38,106.79
2025-12-04,20375,102,17,157,50,76,6.57
2025-09-23,20274,100,20,332,9,87,38.89
2024-05-25,20146,139,17,65,57,68,28.56
2026-01-11,20523,116,12,191,41,31,26.32
2024-10-14,20593,123,28,252,83,96,33.91
2025-05-11,20055,130,36,173,35,49,214.47
2025-11-14,20243,101,49,20,44,61,102.0
2026-01-01,20415,129,4,426,77,60,220.73
2025-03-05,20181,100,35,40,14,56,50.62
2025-01-18,20381,143,44,381,0,64,196.8
2024-06-01,20464,110,43,261,83,35,144.16
2025-02-07,20517,107,30,158,91,54,28.72
2024-07-09,20376,147,19,457,13,93,195.61
2024-10-28,20491,124,26,40,19,67,212.13
2025-09-01,20588,138,25,180,69,46,233.36
2024-04-26,20388,109,40,140,70,36,170.99
2025-01-11,20178,130,45,153,67,78,227.14
2024-09-15,20035,125,46,300,98,61,42.41
2024-05-05,20082,120,38,427,33,96,180.37
2025-11-26,20277,137,31,213,9,90,50.17
2025-07-11,20551,123,11,134,49,66,184.43
2024-09-27,20436,126,34,500,26,81,183.7
2024-05-28,20312,127,17,433,96,78,247.18
2024-12-05,20188,132,2,131,66,79,138.31
2025-09-24,20251,119,15,347,15,36,63.49
2025-11-13,20268,138,43,292,48,78,167.82
2024-06-03,20472,124,5,126,42,34,171.58
2025-08-14,20266,122,47,208,18,39,80.8
2024-12-28,20238,119,20,133,90,100,196.46
2025-04-26,20596,143,39,192,29,64,199.39
2025-01-28,20311,101,49,384,81,90,110.73
2025-05-28,20463,142,2,264,27,53,29.57
2025-09-28,20322,121,45,86,87,88,150.37
2025-11-25,20087,139,30,111,87,98,157.3
2024-06-13,20082,100,36,255,56,80,83.14
2025-06-17,20357,139,29,452,11,23,217.75
2024-04-04,20111,101,44,491,88,43,144.97
2024-05-09,20330,144,30,13,4,89,53.51
2024-06-29,20184,131,33,210,30,27,66.72
2024-03-26,20075,113,49,465,9,25,105.45
2024-12-30,20384,136,20,246,55,95,184.72
2026-02-11,20510,133,26,13,100,40,141.67
2025-06-13,20242,130,40,51,66,100,12.68
2024-06-08,20547,135,7,482,73,89,92.77
2024-08-07,20285,142,11,199,40,71,79.77
2024-05-17,20471,130,2,59,73,100,141.64
2025-11-24,20525,143,24,334,86,98,143.09
2025-01-30,20390,134,11,132,18,57,183.97
2025-10-20,20184,141,46,9,20,24,208.24
2025-01-28,20203,138,25,470,18,88,230.03
2024-11-26,20109,122,13,486,88,97,225.26
2025-10-14,20021,146,5,199,57,69,208.15
2024-04-08,20335,117,4,463,7,78,88.33
2024-09-28,20234,142,4,320,61,29,97.7
2025-09-30,20514,137,44,334,76,35,139.48
2025-01-10,20286,146,12,358,82,48,171.32
2025-12-05,20084,121,1,461,2,60,166.19
2024-06-12,20001,125,44,363,16,23,91.33
2025-07-19,20562,121,37,142,83,94,147.1
2024-03-15,20399,109,43,362,13,40,74.15
2026-01-02,20478,115,3,180,66,75,194.1
2025-10-02,20079,118,10,438,67,23,202.49
2025-06-25,20289,117,1,0,97,68,54.7
2026-01-08,20083,116,35,238,16,94,154.12
2024-07-18,20067,120,48,183,41,73,131.73
2026-03-05,20393,129,36,185,34,40,205.87
2024-07-04,20430,106,13,184,13,45,175.09
2025-04-24,20570,125,4,315,99,100,106.69
2025-08-08,20455,129,22,107,5,60,14.23
2025-01-29,20124,100,50,337,5,64,82.18
2025-01-04,20352,119,29,320,67,69,177.14
2024-05-19,20021,146,40,434,51,65,180.17
2025-03-27,20479,137,49,432,96,24,9.25
2025-01-29,20401,139,48,176,8,82,184.6
2024-05-19,20224,109,47,323,30,80,102.44
2024-07-19,20078,131,44,326,38,45,13.96
2024-06-17,20553,123,43,198,35,76,124.83
2025-11-02,20165,117,48,394,65,39,124.84
2026-03-11,20373,111,2,84,97,97,195.01
2024-06-21,20172,101,49,330,18,75,93.68
2025-10-07,20400,105,5,219,0,41,212.27
2024-12-07,20040,100,39,432,89,36,232.01
2024-10-29,20184,148,25,202,14,81,54.91
2024-12-23,20161,141,14,255,4,56,167.81
2025-08-13,20155,146,44,450,41,54,151.02
2025-11-15,20044,139,37,161,61,99,43.46
2024-08-15,20434,123,15,140,40,96,52.28
2025-09-11,20580,112,18,164,71,73,67.21
2024-04-28,20017,147,22,287,37,46,42.37
2024-06-28,20110,133,19,12,8,25,102.91
2024-04-04,20098,118,27,320,93,53,86.54
2026-01-22,20240,125,36,108,17,78,109.2
2024-05-27,20318,102,18,31,74,71,100.1
2025-09-25,20558,131,45,36,16,21,182.55
2025-02-26,20091,131,50,118,77,31,62.03
2026-01-11,20285,121,22,394,18,68,16.42
2025-01-25,20061,102,10,462,49,59,160.08
2025-12-05,20180,119,49,383,81,61,112.79
2025-03-20,20434,142,12,184,85,86,28.33
2025-08-14,20106,102,27,395,48,25,181.94
2025-01-03,20200,144,20,239,97,83,21.45
2025-05-15,20263,116,6,62,91,46,102.75
2024-04-25,20333,149,23,139,19,66,137.28
2025-08-07,20107,110,45,223,85,66,186.63
2024-07-07,20035,117,33,99,57,99,186.13
2025-03-16,20037,135,26,259,54,63,126.09
2025-01-12,20100,131,49,241,44,44,60.0
2025-09-30,20239,132,37,151,64,95,146.15
2025-07-27,20210,132,2,121,54,58,41.86
2025-02-06,20010,111,47,428,12,49,134.27
2025-08-26,20322,138,16,179,3,20,36.16
2025-06-19,20342,106,20,452,79,40,236.79
2025-02-07,20372,118,33,342,92,80,45.76
2026-01-10,20439,119,48,167,10,62,244.65
2025-01-27,20582,118,21,106,88,92,166.02
2025-04-25,20305,105,31,220,46,39,44.23
2025-06-04,20456,145,29,340,75,88,38.47
2025-12-13,20450,103,41,332,99,51,156.3
2024-05-26,20526,144,6,494,49,27,98.86
2024-08-05,20311,142,4,267,18,87,39.38
2026-01-01,20113,122,2,214,87,91,206.61
2025-08-27,20520,113,35,348,23,20,243.72
2026-02-22,20145,119,9,217,66,43,214.71
2024-12-13,20544,102,7,457,18,29,221.46
2025-04-29,20266,119,39,2,6,87,214.52
2025-09-16,20024,146,33,455,74,59,155.47
2025-10-26,20501,121,12,37,19,51,18.45
2025-06-04,20495,104,43,310,5,48,43.93
2025-06-12,20105,130,44,58,74,93,208.18
2025-08-25,20199,132,32,273,51,70,166.42
2024-04-15,20132,141,30,31,64,43,195.44
2024-11-13,20044,120,35,303,26,41,83.83
2024-12-20,20130,122,43,402,69,87,45.81
2024-10-21,20000,128,17,14,11,83,119.6
2024-07-15,20294,119,6,45,14,44,245.99
2025-11-25,20557,116,35,257,27,35,186.44
2025-12-24,20514,114,28,488,95,34,32.88
2024-05-16,20424,118,26,418,31,58,167.27
2024-04-23,20478,134,15,266,1,65,43.77
2024-06-20,20456,110,30,180,84,85,191.99
2024-05-21,20437,147,19,341,12,53,167.0
2024-03-19,20149,147,25,24,55,82,168.71
2026-01-18,20582,117,49,14,78,71,230.6
2024-07-26,20024,107,47,48,11,21,41.74
2026-01-17,20470,102,2,377,99,55,160.78
2024-05-11,20016,110,17,57,100,60,98.86
2024-07-24,20362,114,36,157,93,49,184.32
2024-04-13,20460,103,31,224,37,79,165.89
2025-03-26,20372,124,31,7,2,95,193.22
2024-11-22,20486,136,45,4,93,75,241.12
2024-07-12,20016,128,14,392,32,38,112.28
2026-02-28,20309,111,9,478,65,26,161.07
2025-11-04,20404,111,39,35,63,44,150.81
2024-05-29,20235,127,36,254,1,97,100.98
2026-01-27,20405,131,34,352,4,78,101.88
2025-11-01,20401,100,13,25,9,83,148.73
2024-10-15,20272,103,27,174,95,20,135.65
2025-03-01,20414,136,17,273,36,59,218.91
2026-02-08,20275,121,26,432,31,72,191.81
2024-10-19,20275,100,25,259,39,27,132.49
2025-08-30,20116,114,40,70,38,40,211.71
2024-07-22,20298,121,17,325,45,52,99.58
2024-04-10,20160,127,40,368,85,91,70.77
2025-03-19,20370,142,39,389,94,97,104.15
2025-02-28,20105,100,45,433,47,92,147.31
2024-04-17,20058,133,44,325,55,91,69.83
2025-05-27,20425,148,21,315,43,81,124.96
2024-06-06,20425,128,37,15,55,59,158.98
2025-07-24,20437,118,25,396,17,77,193.49
2025-09-24,20320,146,36,273,46,38,217.66
2024-04-12,20491,148,7,400,87,91,18.22
2026-02-21,20069,147,12,143,83,66,131.75
2025-09-18,20327,111,18,316,15,25,248.21
2025-07-05,20425,132,11,169,28,50,194.54
2024-04-21,20075,125,35,324,42,42,45.07
2025-03-24,20394,118,17,11,65,21,233.93
2025-09-05,20003,115,39,486,74,72,13.61
2025-08-12,20075,121,37,195,50,62,189.69
2025-12-04,20404,145,18,215,25,51,54.19
2025-04-28,20495,112,26,138,88,35,96.07
2026-02-25,20497,148,14,153,30,26,152.3
2026-02-18,20320,127,13,301,23,36,191.15
2026-03-11,20361,104,13,434,95,75,109.12
2025-03-01,20587,121,47,297,98,23,211.7
2025-04-24,20265,133,20,317,17,32,43.24
2024-12-16,20229,149,18,256,53,71,125.84
2026-02-14,20310,149,7,272,78,100,227.47
2026-01-22,20450,123,49,389,55,75,64.9
2024-10-11,20173,116,18,421,8,22,185.72
2025-09-04,20479,145,17,25,26,22,199.87
2025-02-02,20484,139,40,415,54,61,43.55
2026-02-27,20495,108,40,155,3,48,31.5
2026-03-04,20117,119,49,319,89,98,165.66
2025-07-27,20142,141,15,497,40,97,52.36
2025-06-23,20580,107,48,341,10,93,51.32
2025-03-30,20077,134,47,215,43,98,234.51
2025-07-03,20257,135,29,155,90,82,148.89
2025-05-27,20258,104,29,264,37,63,241.26
2025-01-07,20480,116,43,432,91,29,239.2
2026-01-22,20318,113,37,280,89,34,206.29
2025-08-03,20479,130,19,408,88,54,94.05
2024-10-04,20495,146,20,208,83,52,168.14
2025-12-18,20009,101,14,402,88,94,220.68
2025-04-17,20255,107,10,233,50,55,89.0
2024-11-20,20364,118,9,461,78,86,90.8
2025-08-21,20466,122,29,277,41,61,232.41
2026-02-15,20210,132,12,495,21,66,183.42
2024-12-14,20377,127,31,124,74,59,133.2
2024-08-27,20362,141,7,162,1,28,28.2
2024-10-03,20442,146,49,447,92,87,219.66
2025-07-10,20558,112,21,249,1,83,17.92
2024-04-06,20008,103,4,395,47,99,246.94
2024-07-13,20337,146,20,472,7,33,248.98
2024-04-18,20299,146,44,191,90,36,42.3
2026-03-08,20428,121,21,318,46,96,191.89
2024-11-15,20084,104,39,34,42,29,220.14
2025-07-04,20498,105,17,397,26,41,56.3
2025-02-08,20060,129,14,96,76,89,190.25
2025-07-30,20235,139,29,4,5,30,94.86
2025-07-18,20170,102,26,475,19,54,15.54
2025-03-05,20274,146,30,207,85,22,197.33
2025-06-10,20580,111,8,159,76,68,124.16
2025-10-26,20049,142,41,152,65,49,48.04
2024-11-09,20405,105,44,131,66,99,68.07
2025-03-05,20550,119,17,89,17,64,32.34
2024-07-10,20302,140,13,258,60,27,233.08
2025-12-16,20038,114,13,430,56,87,66.89
2024-05-11,20498,130,29,177,28,84,190.79
2025-03-05,20300,149,47,325,4,48,135.48
2024-07-29,20126,117,8,342,18,30,169.25
2025-09-24,20380,145,49,483,64,50,198.26
2025-04-07,20369,138,39,258,41,68,244.02
2026-01-07,20187,124,32,205,72,35,83.59
2025-09-03,20223,106,15,217,48,60,238.38
2024-03-30,20577,145,2,196,29,76,233.75
2025-10-12,20075,105,27,162,7,47,85.41
2024-12-27,20173,121,7,308,76,40,105.17
2025-07-18,20340,133,20,249,15,68,160.24
2025-07-09,20489,110,49,195,85,84,232.55
2024-11-03,20419,142,36,155,29,56,172.3
2024-09-29,20572,102,47,51,27,76,209.77
2025-04-06,20586,119,19,97,6,60,20.19
2024-07-01,20573,143,44,450,51,90,51.52
2025-08-13,20428,127,36,337,69,40,231.29
2024-09-21,20530,108,47,313,89,56,179.55
2024-09-12,20026,128,28,95,80,97,52.1
2024-08-19,20089,119,49,18,31,64,53.36
2025-11-30,20185,119,43,436,73,44,69.32
2024-05-22,20358,129,4,62,4,45,170.42
2025-02-12,20533,122,27,500,25,98,135.33
2025-03-05,20491,121,34,417,81,88,114.84
2025-07-15,20257,145,44,393,12,94,146.1
2025-08-26,20524,147,29,247,38,82,12.99
2024-03-16,20513,112,46,206,0,46,109.4
2025-12-20,20233,134,19,356,35,54,49.31
2024-07-04,20029,134,31,97,5,91,241.37
2025-11-02,20496,108,11,3,44,23,30.99
2025-08-21,20213,123,48,65,74,99,18.97
2024-08-24,20244,117,31,172,88,59,211.97
2025-03-27,20178,104,34,43,29,67,164.52
2024-03-15,20469,120,44,278,3,51,152.12
2024-07-06,20169,134,11,114,80,21,128.13
2025-05-02,20143,140,14,94,1,44,67.76
2025-06-06,20372,130,45,206,39,88,174.79
2026-02-07,20004,136,19,458,81,51,139.01
2024-10-04,20201,140,8,32,49,68,209.0
2025-11-14,20330,123,21,321,85,40,30.31
2024-05-26,20138,125,47,259,73,73,121.04
2025-08-26,20351,118,27,248,39,84,27.59
2024-05-11,20414,100,5,180,51,63,227.69
2024-08-19,20414,119,20,202,48,87,129.05
2025-01-04,20126,133,46,21,49,54,82.26
2025-03-11,20572,143,18,268,53,35,110.53
2025-03-31,20178,115,31,8,77,61,163.22
2025-06-05,20136,104,4,242,63,73,125.92
2026-03-06,20124,124,40,431,0,65,209.88
2024-11-21,20124,120,11,390,11,56,217.22
2025-06-24,20038,121,6,229,52,49,215.05
2025-01-25,20308,141,26,55,4,50,133.65
2024-07-29,20364,116,22,149,60,84,232.87
2025-06-30,20251,128,40,250,74,44,9.53
2024-06-03,20239,139,20,462,40,23,192.7
2025-10-28,20186,101,43,493,60,36,149.35
2026-03-08,20162,147,36,57,71,82,190.38
2024-09-16,20069,148,6,304,12,49,139.8
2025-03-04,20525,140,17,69,65,31,121.62
2026-03-06,20178,135,19,19,66,78,178.97
2024-10-29,20564,121,10,275,82,56,105.92
2025-08-27,20260,117,9,31,58,58,210.87
2025-05-28,20549,129,24,118,54,78,32.67
2024-12-02,20301,123,24,130,76,88,197.56
2024-08-22,20151,147,7,20,79,100,71.7
2024-10-15,20210,111,50,62,33,40,236.15
2024-07-10,20248,111,2,390,17,36,48.91
2025-03-14,20506,115,2,240,9,49,77.79
2025-04-13,20147,123,23,470,47,33,123.64
2026-02-24,20147,138,50,301,18,96,217.36
2024-04-13,20356,127,9,456,23,72,236.53
2024-10-31,20587,102,39,216,89,75,230.94
2024-11-26,20348,122,33,266,99,45,15.02
2024-10-17,20369,119,12,260,11,46,95.04
2024-11-28,20506,137,13,209,47,77,99.83
2026-01-10,20069,134,43,412,96,92,219.8
2025-09-07,20068,141,48,370,96,58,85.58
2026-02-24,20127,145,25,118,24,51,161.47
2025-11-02,20269,149,47,76,5,74,195.03
2024-07-02,20420,134,38,400,92,84,45.85
2025-10-01,20587,142,8,188,40,68,183.56
2024-12-09,20568,126,40,58,22,62,94.67
2026-01-25,20531,130,31,273,34,76,228.65
2024-05-12,20387,148,2,262,34,57,6.17
2024-11-01,20437,129,17,41,33,99,64.59
2024-10-18,20464,130,35,151,2,60,112.33
2026-01-27,20449,123,36,14,13,99,123.19
2025-07-27,20150,138,40,302,33,90,57.47
2024-03-16,20545,145,7,21,95,66,157.28
2024-11-25,20383,129,9,284,71,91,108.12
2026-02-20,20230,107,42,81,40,73,140.27
2026-03-03,20341,127,24,453,98,90,238.04
2024-08-31,20252,106,49,6,83,25,122.2
2025-03-18,20330,111,21,481,53,40,65.58
2024-09-14,20460,131,6,91,69,93,190.2
2024-07-25,20441,132,37,152,28,67,68.09
2025-03-23,20070,129,39,379,69,100,121.09
2026-01-29,20383,132,38,140,17,81,159.91
2024-12-27,20180,114,23,353,22,36,187.52
2025-04-12,20346,119,39,414,28,77,126.4
2025-07-01,20247,101,9,226,36,68,249.18
2025-05-09,20310,111,29,392,15,61,179.69
2024-06-06,20078,139,40,466,47,39,12.4
2025-04-13,20107,119,9,64,27,35,42.66
2024-10-20,20440,127,35,96,80,69,155.79
2024-06-20,20136,113,47,62,77,50,135.18
2025-12-20,20200,137,17,59,18,57,25.92
2025-12-30,20391,128,40,188,9,95,110.2
2024-12-17,20036,112,13,447,78,40,118.39
2025-04-21,20462,142,38,486,68,29,129.51
2026-01-25,20323,113,8,160,53,55,205.61
2025-05-01,20294,128,13,350,57,44,248.53
2025-11-11,20179,120,20,220,17,51,73.26
2024-05-04,20498,109,18,373,76,53,103.33
